Date,Time,Open,High,Low,Close
09/19/2019,17:00,1.10406,1.10412,1.10406,1.10412
09/20/2019,17:00,1.10186,1.10204,1.10169,1.10169
09/21/2019,17:00,1.10186,1.10204,1.10169,1.10169
09/22/2019,17:00,1.10186,1.10204,1.10169,1.10169
09/23/2019,17:00,1.09927,1.0993,1.09926,1.0993
09/24/2019,17:00,1.10192,1.10227,1.1019,1.10227
09/25/2019,17:00,1.09409,1.09426,1.09407,1.09426
09/26/2019,17:00,1.09187,1.092,1.09187,1.09188
09/27/2019,17:00,1.09409,1.09415,1.09367,1.09367
09/28/2019,17:00,1.09409,1.09415,1.09367,1.09367
09/29/2019,17:00,1.09419,1.0942,1.09408,1.09408
09/30/2019,17:00,1.08992,1.08992,1.08976,1.08991
10/01/2019,17:00,1.09314,1.09349,1.09311,1.0932
10/02/2019,17:00,1.09584,1.09604,1.09584,1.09603
10/03/2019,17:00,1.09627,1.09633,1.09625,1.09629
10/04/2019,17:00,1.09774,1.0978,1.09759,1.0976
10/05/2019,17:00,1.09774,1.0978,1.09759,1.0976
10/06/2019,17:00,1.09803,1.09808,1.09798,1.09808
10/07/2019,17:00,1.09703,1.09706,1.09688,1.09706
10/08/2019,17:00,1.0956,1.09563,1.09537,1.09563
10/09/2019,17:00,1.09704,1.09713,1.09699,1.09713
10/10/2019,17:00,1.10049,1.1006,1.10048,1.10055
10/11/2019,17:00,1.10363,1.10363,1.10329,1.10329
10/12/2019,17:00,1.10363,1.10363,1.10329,1.10329
10/13/2019,17:00,1.10316,1.10316,1.10316,1.10316
10/14/2019,17:00,1.1025,1.1025,1.10247,1.10247
10/15/2019,17:00,1.10319,1.1032,1.10314,1.10314
10/16/2019,17:00,1.1071,1.1072,1.10709,1.1072
10/17/2019,17:00,1.11236,1.11236,1.11233,1.11235
10/18/2019,17:00,1.11707,1.11707,1.11633,1.11703
10/19/2019,17:00,1.11707,1.11707,1.11633,1.11703
10/20/2019,17:00,1.11607,1.11612,1.11605,1.11608
10/21/2019,17:00,1.11487,1.11493,1.11486,1.1149
10/22/2019,17:00,1.11242,1.1125,1.11242,1.1125
10/23/2019,17:00,1.11296,1.11301,1.11293,1.11301
10/24/2019,17:00,1.11036,1.11057,1.11034,1.11034
10/25/2019,17:00,1.10793,1.10801,1.10786,1.1079
10/26/2019,17:00,1.10793,1.10801,1.10786,1.1079
10/27/2019,17:00,1.10793,1.10811,1.10793,1.10806
10/28/2019,17:00,1.10994,1.11004,1.10982,1.10999
10/29/2019,17:00,1.11119,1.11128,1.11115,1.11122
10/30/2019,17:00,1.11523,1.11534,1.11522,1.11525
10/31/2019,17:00,1.11519,1.1152,1.11506,1.11516
11/01/2019,17:00,1.11655,1.11655,1.11649,1.11649
11/02/2019,17:00,1.11655,1.11655,1.11649,1.11649
11/03/2019,17:00,1.11684,1.11693,1.1168,1.11691
11/04/2019,17:00,1.11269,1.11282,1.11268,1.11281
11/05/2019,17:00,1.10742,1.10743,1.10739,1.1074
11/06/2019,17:00,1.10658,1.10675,1.10652,1.10675
11/07/2019,17:00,1.10492,1.10493,1.10489,1.1049
11/08/2019,17:00,1.10182,1.10182,1.10176,1.10176
11/09/2019,17:00,1.10182,1.10182,1.10176,1.10176
11/10/2019,17:00,1.10182,1.10182,1.10176,1.10176
11/11/2019,17:00,1.10323,1.10323,1.10322,1.10322
11/12/2019,17:00,1.10089,1.10091,1.10085,1.10091
11/13/2019,17:00,1.10052,1.10056,1.1005,1.10055
11/14/2019,17:00,1.10202,1.10214,1.10199,1.10206
11/15/2019,17:00,1.10528,1.10528,1.10494,1.10494
11/16/2019,17:00,1.10528,1.10528,1.10494,1.10494
11/17/2019,17:00,1.10489,1.10514,1.10489,1.10514
11/18/2019,17:00,1.10711,1.10714,1.10711,1.10712
11/19/2019,17:00,1.10777,1.10783,1.10776,1.10776
11/20/2019,17:00,1.10722,1.10723,1.10717,1.10723
11/21/2019,17:00,1.1058,1.1059,1.10579,1.1059
11/22/2019,17:00,1.10159,1.10189,1.10157,1.10179
11/23/2019,17:00,1.10159,1.10189,1.10157,1.10179
11/24/2019,17:00,1.1017,1.10175,1.10164,1.10175
11/25/2019,17:00,1.10115,1.10132,1.10115,1.10131
11/26/2019,17:00,1.10194,1.1022,1.10186,1.10206
11/27/2019,17:00,1.09987,1.09999,1.09986,1.09999
11/28/2019,17:00,1.10059,1.10073,1.10059,1.10073
11/29/2019,17:00,1.10158,1.10158,1.1015,1.1015
11/30/2019,17:00,1.10158,1.10158,1.1015,1.1015
12/01/2019,17:00,1.10229,1.10249,1.10226,1.10249
12/02/2019,17:00,1.10785,1.10793,1.10784,1.10784
12/03/2019,17:00,1.10809,1.10825,1.10795,1.10825
12/04/2019,17:00,1.10772,1.10777,1.10772,1.10777
12/05/2019,17:00,1.11042,1.11042,1.11035,1.11035
12/06/2019,17:00,1.1061,1.1061,1.10543,1.10543
12/07/2019,17:00,1.1061,1.1061,1.10543,1.10543
12/08/2019,17:00,1.1061,1.1061,1.10543,1.10543
12/09/2019,17:00,1.10638,1.1064,1.10634,1.1064
12/10/2019,17:00,1.10914,1.1093,1.10893,1.10911
12/11/2019,17:00,1.11294,1.11294,1.11284,1.11293
12/12/2019,17:00,1.11285,1.11558,1.11032,1.11558
12/13/2019,17:00,1.11179,1.1118,1.11174,1.11174
12/14/2019,17:00,1.11179,1.1118,1.11174,1.11174
12/15/2019,17:00,1.1128,1.1128,1.11275,1.11279
12/16/2019,17:00,1.11433,1.11572,1.11422,1.11541
12/17/2019,17:00,1.11483,1.1151,1.11482,1.11492
12/18/2019,17:00,1.11126,1.1113,1.11121,1.11128
12/19/2019,17:00,1.11194,1.11217,1.11194,1.11215
12/20/2019,17:00,1.10752,1.1077,1.10704,1.10769
12/21/2019,17:00,1.10752,1.1077,1.10704,1.10769
12/22/2019,17:00,1.10752,1.1077,1.10704,1.10769
12/23/2019,17:00,1.10895,1.10895,1.10884,1.10895
12/24/2019,17:00,1.10889,1.10889,1.10878,1.10878
12/25/2019,17:00,1.10885,1.10892,1.10885,1.10892
12/26/2019,17:00,1.10973,1.10975,1.10967,1.10975
12/27/2019,17:00,1.11757,1.11758,1.11712,1.11713
12/28/2019,17:00,1.11757,1.11758,1.11712,1.11713
12/29/2019,17:00,1.11757,1.11758,1.11712,1.11713
12/30/2019,17:00,1.1199,1.1199,1.11978,1.11985
12/31/2019,17:00,1.12099,1.12115,1.12076,1.12076
01/01/2020,17:00,1.12099,1.12115,1.12076,1.12076
01/02/2020,17:00,1.11722,1.11722,1.11722,1.11722
01/03/2020,17:00,1.11558,1.11558,1.11529,1.11548
01/04/2020,17:00,1.11558,1.11558,1.11529,1.11548
01/05/2020,17:00,1.11656,1.11667,1.11656,1.11667
01/06/2020,17:00,1.1196,1.1196,1.11928,1.11943
01/07/2020,17:00,1.11529,1.11536,1.11509,1.11519
01/08/2020,17:00,1.11053,1.11055,1.11034,1.11034
01/09/2020,17:00,1.11051,1.11052,1.1103,1.11043
01/10/2020,17:00,1.11188,1.11188,1.11165,1.11165
01/11/2020,17:00,1.11188,1.11188,1.11165,1.11165
01/12/2020,17:00,1.11141,1.11173,1.11141,1.11172
01/13/2020,17:00,1.11338,1.11338,1.11331,1.11336
01/14/2020,17:00,1.11284,1.11287,1.11274,1.11284
01/15/2020,17:00,1.11492,1.11524,1.1149,1.11512
01/16/2020,17:00,1.11358,1.1136,1.11343,1.1136
01/17/2020,17:00,1.10889,1.10897,1.10889,1.1089
01/18/2020,17:00,1.10889,1.10897,1.10889,1.1089
01/19/2020,17:00,1.1091,1.1092,1.1091,1.1092
01/20/2020,17:00,1.1095,1.1095,1.10944,1.10944
01/21/2020,17:00,1.10816,1.10846,1.10815,1.10832
01/22/2020,17:00,1.1092,1.10929,1.1092,1.10929
01/23/2020,17:00,1.10542,1.10543,1.10531,1.10535
01/24/2020,17:00,1.10209,1.10235,1.10209,1.10224
01/25/2020,17:00,1.10209,1.10235,1.10209,1.10224
01/26/2020,17:00,1.10318,1.10318,1.10287,1.10308
01/27/2020,17:00,1.10185,1.10188,1.1018,1.10185
01/28/2020,17:00,1.10219,1.10229,1.10219,1.10223
01/29/2020,17:00,1.10097,1.10108,1.10076,1.10094
01/30/2020,17:00,1.10311,1.10315,1.10306,1.10312
01/31/2020,17:00,1.1095,1.10951,1.10934,1.10944
02/01/2020,17:00,1.1095,1.10951,1.10934,1.10944
02/02/2020,17:00,1.10939,1.10939,1.10939,1.10939
02/03/2020,17:00,1.10611,1.10612,1.1059,1.10593
02/04/2020,17:00,1.10436,1.10437,1.10425,1.10425
02/05/2020,17:00,1.09989,1.09989,1.09983,1.09983
02/06/2020,17:00,1.09827,1.09829,1.09791,1.09796
02/07/2020,17:00,1.09438,1.09438,1.09438,1.09438
02/08/2020,17:00,1.09438,1.09438,1.09438,1.09438
02/09/2020,17:00,1.09439,1.09441,1.09419,1.09422
02/10/2020,17:00,1.09105,1.09108,1.09105,1.09108
02/11/2020,17:00,1.09145,1.09146,1.09141,1.09143
02/12/2020,17:00,1.08707,1.08714,1.08707,1.08707
02/13/2020,17:00,1.08408,1.08418,1.08404,1.08404
02/14/2020,17:00,1.08303,1.08305,1.08297,1.08299
02/15/2020,17:00,1.08303,1.08305,1.08297,1.08299
02/16/2020,17:00,1.08406,1.08408,1.08392,1.08398
02/17/2020,17:00,1.08343,1.08352,1.08342,1.08343
02/18/2020,17:00,1.07906,1.07915,1.07904,1.07915
02/19/2020,17:00,1.08022,1.0804,1.08022,1.0804
02/20/2020,17:00,1.07834,1.0784,1.07831,1.07838
02/21/2020,17:00,1.0847,1.08479,1.08456,1.08456
02/22/2020,17:00,1.0847,1.08479,1.08456,1.08456
02/23/2020,17:00,1.08145,1.08258,1.08132,1.08247
02/24/2020,17:00,1.08519,1.08522,1.08516,1.08521
02/25/2020,17:00,1.08806,1.08809,1.08799,1.08799
02/26/2020,17:00,1.08812,1.08841,1.08812,1.08823
02/27/2020,17:00,1.09998,1.10006,1.09998,1.10006
02/28/2020,17:00,1.10244,1.1026,1.10244,1.10251
02/29/2020,17:00,1.10244,1.1026,1.10244,1.10251
03/01/2020,17:00,1.10423,1.10444,1.10411,1.10411
03/02/2020,17:00,1.11327,1.11345,1.11307,1.11309
03/03/2020,17:00,1.11715,1.11721,1.11709,1.11709
03/04/2020,17:00,1.11348,1.11348,1.11328,1.11328
03/05/2020,17:00,1.12361,1.12393,1.12358,1.12386
03/06/2020,17:00,1.12872,1.12876,1.12804,1.12804
03/07/2020,17:00,1.12872,1.12876,1.12804,1.12804
03/08/2020,17:00,1.13469,1.13508,1.13451,1.13454
03/09/2020,17:00,1.14464,1.14482,1.1442,1.14457
03/10/2020,17:00,1.12916,1.12934,1.12866,1.12919
03/11/2020,17:00,1.12604,1.12634,1.12588,1.12609
03/12/2020,17:00,1.11672,1.11751,1.11672,1.1175
03/13/2020,17:00,1.11022,1.11022,1.1098,1.10992
03/14/2020,17:00,1.11022,1.11022,1.1098,1.10992
03/15/2020,17:00,1.119,1.11957,1.11884,1.11957
03/16/2020,17:00,1.11788,1.11795,1.11766,1.11781
03/17/2020,17:00,1.10076,1.10076,1.10057,1.10065
03/18/2020,17:00,1.09126,1.09133,1.09123,1.09125
03/19/2020,17:00,1.06614,1.06614,1.06555,1.06558
03/20/2020,17:00,1.06987,1.06989,1.06929,1.06929
03/21/2020,17:00,1.06987,1.06989,1.06929,1.06929
03/22/2020,17:00,1.06942,1.0703,1.06941,1.06969
03/23/2020,17:00,1.07243,1.07258,1.07239,1.07254
03/24/2020,17:00,1.07812,1.07854,1.07803,1.07849
03/25/2020,17:00,1.08797,1.08835,1.08796,1.08835
03/26/2020,17:00,1.10292,1.10335,1.1029,1.10308
03/27/2020,17:00,1.1134,1.11384,1.11339,1.11379
03/28/2020,17:00,1.1134,1.11384,1.11339,1.11379
03/29/2020,17:00,1.1134,1.11384,1.11339,1.11379
03/30/2020,17:00,1.10427,1.10427,1.10427,1.10427
03/31/2020,17:00,1.10286,1.10321,1.10286,1.10318
04/01/2020,17:00,1.09619,1.09669,1.09619,1.09624
04/02/2020,17:00,1.08557,1.08557,1.08554,1.08556
04/03/2020,17:00,1.0807,1.08083,1.07955,1.07955
04/04/2020,17:00,1.0807,1.08083,1.07955,1.07955
04/05/2020,17:00,1.08082,1.08089,1.08082,1.08089
04/06/2020,17:00,1.0792,1.07921,1.0792,1.07921
04/07/2020,17:00,1.08903,1.08904,1.08903,1.08903
04/08/2020,17:00,1.08559,1.08561,1.08548,1.08548
04/09/2020,17:00,1.09286,1.09289,1.09286,1.09289
04/10/2020,17:00,1.0937,1.09381,1.09311,1.09323
04/11/2020,17:00,1.0937,1.09381,1.09311,1.09323
04/12/2020,17:00,1.09482,1.09482,1.0943,1.09433
04/13/2020,17:00,1.09087,1.0912,1.09074,1.0912
04/14/2020,17:00,1.09794,1.098,1.09767,1.09795
04/15/2020,17:00,1.09076,1.09107,1.09076,1.09086
04/16/2020,17:00,1.08386,1.08386,1.08329,1.08361
04/17/2020,17:00,1.08709,1.08729,1.08709,1.08711
04/18/2020,17:00,1.08709,1.08729,1.08709,1.08711
04/19/2020,17:00,1.08709,1.08729,1.08709,1.08711
04/20/2020,17:00,1.08611,1.08611,1.08595,1.08611
04/21/2020,17:00,1.08563,1.08577,1.08563,1.08576
04/22/2020,17:00,1.08226,1.08231,1.08213,1.08228
04/23/2020,17:00,1.0776,1.07784,1.0776,1.07784
04/24/2020,17:00,1.08217,1.08255,1.08196,1.08196
04/25/2020,17:00,1.08217,1.08255,1.08196,1.08196
04/26/2020,17:00,1.08211,1.0822,1.08211,1.0822
04/27/2020,17:00,1.08282,1.08286,1.08279,1.08286
04/28/2020,17:00,1.08186,1.08196,1.08186,1.08195
04/29/2020,17:00,1.08741,1.08741,1.08737,1.08737
04/30/2020,17:00,1.09539,1.09547,1.09522,1.09539
05/01/2020,17:00,1.09794,1.09811,1.09756,1.09777
05/02/2020,17:00,1.09794,1.09811,1.09756,1.09777
05/03/2020,17:00,1.09676,1.09702,1.09628,1.09702
05/04/2020,17:00,1.09063,1.09063,1.09055,1.09061
05/05/2020,17:00,1.08377,1.08432,1.08377,1.08412
05/06/2020,17:00,1.07934,1.0794,1.0793,1.07939
05/07/2020,17:00,1.0834,1.0834,1.08323,1.08323
05/08/2020,17:00,1.08358,1.0838,1.08358,1.08371
05/09/2020,17:00,1.08358,1.0838,1.08358,1.08371
05/10/2020,17:00,1.08265,1.08273,1.08253,1.08257
05/11/2020,17:00,1.08059,1.0806,1.08051,1.0806
05/12/2020,17:00,1.08475,1.08478,1.08473,1.08478
05/13/2020,17:00,1.08176,1.08178,1.08171,1.08171
05/14/2020,17:00,1.08042,1.08049,1.08036,1.08042
05/15/2020,17:00,1.08178,1.08222,1.08174,1.08183
05/16/2020,17:00,1.08178,1.08222,1.08174,1.08183
05/17/2020,17:00,1.08178,1.08222,1.08174,1.08183
05/18/2020,17:00,1.09155,1.09171,1.09129,1.09169
05/19/2020,17:00,1.09219,1.09242,1.09219,1.09241
05/20/2020,17:00,1.09769,1.09801,1.09769,1.09797
05/21/2020,17:00,1.09472,1.09497,1.09472,1.09496
05/22/2020,17:00,1.08991,1.08997,1.0898,1.0898
05/23/2020,17:00,1.08991,1.08997,1.0898,1.0898
05/24/2020,17:00,1.08956,1.08957,1.08956,1.08956
05/25/2020,17:00,1.0895,1.08965,1.08949,1.08965
05/26/2020,17:00,1.09812,1.09819,1.09812,1.09815
05/27/2020,17:00,1.10024,1.10093,1.10024,1.10055
05/28/2020,17:00,1.10767,1.10769,1.10722,1.10722
05/29/2020,17:00,1.11039,1.11043,1.11039,1.11043
05/30/2020,17:00,1.11039,1.11043,1.11039,1.11043
05/31/2020,17:00,1.11129,1.11149,1.11129,1.11149
06/01/2020,17:00,1.11336,1.11355,1.11336,1.11353
06/02/2020,17:00,1.1169,1.11696,1.1169,1.11695
06/03/2020,17:00,1.12325,1.12366,1.12325,1.12348
06/04/2020,17:00,1.13367,1.13374,1.13366,1.1337
06/05/2020,17:00,1.12911,1.1292,1.12909,1.12911
06/06/2020,17:00,1.12911,1.1292,1.12909,1.12911
06/07/2020,17:00,1.12911,1.1292,1.12909,1.12911
06/08/2020,17:00,1.12936,1.12949,1.12929,1.12948
06/09/2020,17:00,1.13395,1.13409,1.1339,1.1339
06/10/2020,17:00,1.13729,1.13747,1.13729,1.13732
06/11/2020,17:00,1.12989,1.12989,1.12934,1.12943
06/12/2020,17:00,1.12558,1.12561,1.12513,1.1255
06/13/2020,17:00,1.12558,1.12561,1.12513,1.1255
06/14/2020,17:00,1.12329,1.12342,1.12329,1.12342
06/15/2020,17:00,1.13228,1.13246,1.13224,1.13244
06/16/2020,17:00,1.12629,1.12634,1.126,1.12627
06/17/2020,17:00,1.12428,1.12429,1.12409,1.1242
06/18/2020,17:00,1.12054,1.12068,1.12008,1.12038
06/19/2020,17:00,1.11764,1.11765,1.11759,1.11759
06/20/2020,17:00,1.11764,1.11765,1.11759,1.11759
06/21/2020,17:00,1.11835,1.11841,1.11833,1.1184
06/22/2020,17:00,1.12597,1.12611,1.12584,1.12609
06/23/2020,17:00,1.13085,1.13087,1.13072,1.13074
06/24/2020,17:00,1.12503,1.12548,1.12499,1.12515
06/25/2020,17:00,1.12181,1.12184,1.12156,1.12183
06/26/2020,17:00,1.12182,1.12191,1.12162,1.1217
06/27/2020,17:00,1.12182,1.12191,1.12162,1.1217
06/28/2020,17:00,1.12182,1.12191,1.12162,1.1217
06/29/2020,17:00,1.12412,1.12413,1.12354,1.12372
06/30/2020,17:00,1.1234,1.12364,1.12322,1.12364
07/01/2020,17:00,1.12507,1.12513,1.12507,1.12507
07/02/2020,17:00,1.12391,1.12391,1.1234,1.1234
07/03/2020,17:00,1.12464,1.12472,1.12464,1.12464
07/04/2020,17:00,1.12464,1.12472,1.12464,1.12464
07/05/2020,17:00,1.12433,1.12433,1.12433,1.12433
07/06/2020,17:00,1.13087,1.13109,1.13079,1.131
07/07/2020,17:00,1.12725,1.12725,1.12725,1.12725
07/08/2020,17:00,1.13292,1.13292,1.13263,1.13287
07/09/2020,17:00,1.12845,1.12845,1.12814,1.12836
07/10/2020,17:00,1.12988,1.12995,1.12987,1.1299
07/11/2020,17:00,1.12988,1.12995,1.12987,1.1299
07/12/2020,17:00,1.12988,1.12995,1.12987,1.1299
07/13/2020,17:00,1.13431,1.13431,1.13418,1.13422
07/14/2020,17:00,1.1399,1.13993,1.13973,1.13991
07/15/2020,17:00,1.14113,1.14113,1.1409,1.14108
07/16/2020,17:00,1.13832,1.13844,1.13832,1.13843
07/17/2020,17:00,1.14272,1.14274,1.14261,1.14269
07/18/2020,17:00,1.14272,1.14274,1.14261,1.14269
07/19/2020,17:00,1.14272,1.14274,1.14261,1.14269
07/20/2020,17:00,1.14472,1.14473,1.14435,1.14472
07/21/2020,17:00,1.15268,1.15286,1.15258,1.15284
07/22/2020,17:00,1.15693,1.15724,1.15669,1.15693
07/23/2020,17:00,1.15959,1.15959,1.1594,1.15953
07/24/2020,17:00,1.16542,1.16564,1.16525,1.16546
07/25/2020,17:00,1.16542,1.16564,1.16525,1.16546
07/26/2020,17:00,1.1643,1.16441,1.1643,1.16441
07/27/2020,17:00,1.17512,1.1753,1.17502,1.17517
07/28/2020,17:00,1.17148,1.17149,1.17118,1.17149
07/29/2020,17:00,1.1791,1.17911,1.17889,1.17902
07/30/2020,17:00,1.18465,1.18467,1.18453,1.18467
07/31/2020,17:00,1.17761,1.17786,1.17753,1.17753
08/01/2020,17:00,1.17761,1.17786,1.17753,1.17753
08/02/2020,17:00,1.17725,1.17725,1.17724,1.17724
08/03/2020,17:00,1.17633,1.1764,1.17626,1.17626
08/04/2020,17:00,1.18026,1.18026,1.17989,1.17991
08/05/2020,17:00,1.1864,1.18641,1.18629,1.18629
08/06/2020,17:00,1.18763,1.18763,1.1876,1.18762
08/07/2020,17:00,1.17848,1.17864,1.17842,1.17862
08/08/2020,17:00,1.17848,1.17864,1.17842,1.17862
08/09/2020,17:00,1.17886,1.17887,1.17885,1.17887
08/10/2020,17:00,1.17373,1.17395,1.17363,1.17365
08/11/2020,17:00,1.17395,1.17428,1.17395,1.17413
08/12/2020,17:00,1.17835,1.17838,1.17796,1.1783
08/13/2020,17:00,1.18126,1.18142,1.18123,1.18132
08/14/2020,17:00,1.18412,1.18417,1.18376,1.18414
08/15/2020,17:00,1.18412,1.18417,1.18376,1.18414
08/16/2020,17:00,1.18389,1.18396,1.18386,1.18396
08/17/2020,17:00,1.18698,1.18698,1.18695,1.18698
08/18/2020,17:00,1.19306,1.1932,1.19299,1.19303
08/19/2020,17:00,1.18396,1.18396,1.18375,1.18376
08/20/2020,17:00,1.18599,1.18601,1.18596,1.18601
08/21/2020,17:00,1.17952,1.17961,1.17948,1.17949
08/22/2020,17:00,1.17952,1.17961,1.17948,1.17949
08/23/2020,17:00,1.17952,1.17961,1.17948,1.17949
08/24/2020,17:00,1.17871,1.17872,1.17857,1.17872
08/25/2020,17:00,1.1834,1.18355,1.18335,1.18353
08/26/2020,17:00,1.18297,1.1831,1.18287,1.18305
08/27/2020,17:00,1.18215,1.18215,1.18206,1.18206
08/28/2020,17:00,1.19042,1.19046,1.18993,1.19018
08/29/2020,17:00,1.19042,1.19046,1.18993,1.19018
08/30/2020,17:00,1.19042,1.19046,1.18993,1.19018
08/31/2020,17:00,1.19358,1.19375,1.1932,1.19375
09/01/2020,17:00,1.19112,1.19122,1.19108,1.19122
09/02/2020,17:00,1.18506,1.18534,1.18506,1.18534
09/03/2020,17:00,1.18512,1.18514,1.18511,1.18512
09/04/2020,17:00,1.18372,1.18378,1.1837,1.18371
09/05/2020,17:00,1.18372,1.18378,1.1837,1.18371
09/06/2020,17:00,1.18432,1.18455,1.18432,1.18455
09/07/2020,17:00,1.18133,1.18156,1.18133,1.18145
09/08/2020,17:00,1.17749,1.17749,1.17737,1.17747
09/09/2020,17:00,1.18029,1.18033,1.18025,1.18025
09/10/2020,17:00,1.18145,1.18145,1.1813,1.18133
09/11/2020,17:00,1.18447,1.18463,1.18447,1.18453
09/12/2020,17:00,1.18447,1.18463,1.18447,1.18453
09/13/2020,17:00,1.18348,1.18364,1.18347,1.18364
09/14/2020,17:00,1.18648,1.18649,1.18626,1.18626
09/15/2020,17:00,1.18465,1.18483,1.18465,1.18481
09/16/2020,17:00,1.18156,1.18173,1.18145,1.18161
09/17/2020,17:00,1.18476,1.18493,1.18476,1.18491
09/18/2020,17:00,1.18401,1.18401,1.18365,1.18385
09/19/2020,17:00,1.18401,1.18401,1.18365,1.18385
09/20/2020,17:00,1.18369,1.18413,1.18369,1.18413
09/21/2020,17:00,1.17707,1.17707,1.17683,1.177
09/22/2020,17:00,1.17074,1.17077,1.1706,1.17074
09/23/2020,17:00,1.1659,1.16605,1.1659,1.16605
09/24/2020,17:00,1.16706,1.16719,1.16672,1.16694
09/25/2020,17:00,1.16302,1.16311,1.16277,1.16277
09/26/2020,17:00,1.16302,1.16311,1.16277,1.16277
09/27/2020,17:00,1.16302,1.16311,1.16277,1.16277
09/28/2020,17:00,1.1665,1.16656,1.1665,1.16656
09/29/2020,17:00,1.1743,1.17434,1.17429,1.17429
09/30/2020,17:00,1.1721,1.17215,1.1721,1.17215
10/01/2020,17:00,1.17489,1.17489,1.17485,1.17485
10/02/2020,17:00,1.17151,1.17171,1.1715,1.17157
10/03/2020,17:00,1.17151,1.17171,1.1715,1.17157
10/04/2020,17:00,1.1711,1.17122,1.17099,1.17122
10/05/2020,17:00,1.17825,1.1783,1.17823,1.17829
10/06/2020,17:00,1.17335,1.17339,1.17334,1.17335
10/07/2020,17:00,1.176,1.17626,1.17599,1.17626
10/08/2020,17:00,1.17587,1.17596,1.17568,1.17582
10/09/2020,17:00,1.18301,1.18304,1.18243,1.18248
10/10/2020,17:00,1.18301,1.18304,1.18243,1.18248
10/11/2020,17:00,1.18103,1.18119,1.18102,1.18109
10/12/2020,17:00,1.1812,1.18131,1.1812,1.1812
10/13/2020,17:00,1.17449,1.17449,1.17432,1.1744
10/14/2020,17:00,1.1746,1.1746,1.1745,1.17452
10/15/2020,17:00,1.17073,1.17081,1.17073,1.17078
10/16/2020,17:00,1.17146,1.17152,1.17131,1.17132
10/17/2020,17:00,1.17146,1.17152,1.17131,1.17132
10/18/2020,17:00,1.17146,1.17152,1.17131,1.17132
10/19/2020,17:00,1.17695,1.177,1.17639,1.17672
10/20/2020,17:00,1.18214,1.1822,1.18209,1.1822
10/21/2020,17:00,1.18569,1.18617,1.18569,1.18579
10/22/2020,17:00,1.18177,1.18185,1.18175,1.18175
10/23/2020,17:00,1.18579,1.18601,1.18572,1.18572
10/24/2020,17:00,1.18579,1.18601,1.18572,1.18572
10/25/2020,17:00,1.18569,1.18605,1.18561,1.18569
10/26/2020,17:00,1.1808,1.18095,1.1808,1.18084
10/27/2020,17:00,1.17871,1.17874,1.17861,1.17871
10/28/2020,17:00,1.17451,1.17469,1.17447,1.17464
10/29/2020,17:00,1.1674,1.16742,1.1671,1.16717
10/30/2020,17:00,1.16449,1.16461,1.16431,1.16431
10/31/2020,17:00,1.16449,1.16461,1.16431,1.16431
11/01/2020,17:00,1.16498,1.16498,1.16476,1.16478
11/02/2020,17:00,1.16404,1.16413,1.16404,1.16408
11/03/2020,17:00,1.1715,1.1715,1.17136,1.17142
11/04/2020,17:00,1.17251,1.1726,1.17207,1.17229
11/05/2020,17:00,1.18268,1.18293,1.1822,1.18255
11/06/2020,17:00,1.18741,1.18741,1.187,1.187
11/07/2020,17:00,1.18741,1.18741,1.187,1.187
11/08/2020,17:00,1.18898,1.18899,1.18878,1.18878
11/09/2020,17:00,1.18124,1.18131,1.18123,1.18131
11/10/2020,17:00,1.18127,1.18146,1.18104,1.18142
11/11/2020,17:00,1.17771,1.17774,1.17764,1.17765
11/12/2020,17:00,1.18039,1.18059,1.18011,1.18027
11/13/2020,17:00,1.18345,1.18355,1.1831,1.1831
11/14/2020,17:00,1.18345,1.18355,1.1831,1.1831
11/15/2020,17:00,1.18411,1.18414,1.18405,1.18406
11/16/2020,17:00,1.18509,1.18526,1.18509,1.18523
11/17/2020,17:00,1.18607,1.18635,1.18601,1.18635
11/18/2020,17:00,1.18526,1.18557,1.18526,1.18555
11/19/2020,17:00,1.18745,1.18745,1.18714,1.18744
11/20/2020,17:00,1.18561,1.18561,1.18541,1.18544
11/21/2020,17:00,1.18561,1.18561,1.18541,1.18544
11/22/2020,17:00,1.18538,1.18547,1.18537,1.18541
11/23/2020,17:00,1.18399,1.18406,1.18399,1.18402
11/24/2020,17:00,1.18922,1.1893,1.18883,1.1893
11/25/2020,17:00,1.19157,1.19157,1.19107,1.19107
11/26/2020,17:00,1.19127,1.19135,1.19127,1.19127
11/27/2020,17:00,1.19624,1.19626,1.1962,1.1962
11/28/2020,17:00,1.19624,1.19626,1.1962,1.1962
11/29/2020,17:00,1.19614,1.19621,1.1961,1.1961
11/30/2020,17:00,1.19682,1.19687,1.1968,1.1968
12/01/2020,17:00,1.20691,1.20691,1.20667,1.20673
12/02/2020,17:00,1.21151,1.21157,1.2111,1.21157
12/03/2020,17:00,1.21454,1.21454,1.21422,1.21429
12/04/2020,17:00,1.21206,1.21214,1.21175,1.21202
12/05/2020,17:00,1.21206,1.21214,1.21175,1.21202
12/06/2020,17:00,1.21308,1.21308,1.21304,1.21305
12/07/2020,17:00,1.21091,1.21098,1.21072,1.21072
12/08/2020,17:00,1.21022,1.21036,1.20998,1.21035
12/09/2020,17:00,1.20779,1.20813,1.20779,1.208
12/10/2020,17:00,1.2136,1.21379,1.21342,1.21368
12/11/2020,17:00,1.21115,1.21117,1.21074,1.21086
12/12/2020,17:00,1.21115,1.21117,1.21074,1.21086
