Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.45268542199488493,0.6788194444444444,-0.05831518803416977,0.5190972222222222,0.1597222222222222,0.4280936454849498,0.532608695652174,0.47368421052631576,0.1568627450980392,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
1,0.5362318840579711,0.71875,-0.08229845102264322,0.2725694444444444,0.4461805555555556,0.47770700636942676,0.5719844357976653,0.2781954887218045,0.4803921568627451,0.5263157894736842,0.7916666666666666,-0.023827477254625033,0.7916666666666666,0.0,0.5263157894736842,0,0.7692307692307693,0.0,0.3225806451612903,0.6458333333333334,-0.007827370384066105,0.6458333333333334,0.0,0.3225806451612903,0,0.5555555555555556,0.0
2,0.4702842377260982,0.671875,-0.011139379768740203,0.4375,0.234375,0.4523809523809524,0.5037037037037037,0.42105263157894735,0.21895424836601307,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
3,0.49765258215962443,0.7395833333333334,-0.06328479542419595,0.24479166666666666,0.4947916666666667,0.425531914893617,0.5333333333333333,0.21804511278195488,0.4934640522875817,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
4,0.44339622641509435,0.7361111111111112,-0.08356010702700771,0.5295138888888888,0.2065972222222222,0.43278688524590164,0.47058823529411764,0.4849624060150376,0.1830065359477124,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
5,0.45075757575757575,0.4583333333333333,-0.044355410018921425,0.2795138888888889,0.17881944444444445,0.42857142857142855,0.4854368932038835,0.2518796992481203,0.16339869281045752,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
6,0.5,0.7534722222222222,-0.16638557848736277,0.2743055555555556,0.4791666666666667,0.4430379746835443,0.532608695652174,0.2593984962406015,0.477124183006536,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
7,0.5208845208845209,0.7065972222222222,-0.11431270089957875,0.2534722222222222,0.453125,0.4863013698630137,0.5402298850574713,0.2593984962406015,0.45751633986928103,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
8,0.5486111111111112,0.75,-0.0027688175009250716,0.2586805555555556,0.4913194444444444,0.5302013422818792,0.558303886925795,0.2819548872180451,0.5163398692810458,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
9,0.48604651162790696,0.7465277777777778,0.010614929765429893,0.5763888888888888,0.1701388888888889,0.4608433734939759,0.5714285714285714,0.5639097744360902,0.17973856209150327,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
10,0.462406015037594,0.4618055555555556,-0.009048494542325359,0.3038194444444444,0.1579861111111111,0.4342857142857143,0.5164835164835165,0.2781954887218045,0.15359477124183007,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
11,0.5147392290249433,0.765625,0.14821610985372388,0.5711805555555556,0.19444444444444445,0.48328267477203646,0.6071428571428571,0.5977443609022557,0.21241830065359477,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
12,0.47767857142857145,0.7777777777777778,0.04471082163341057,0.5763888888888888,0.2013888888888889,0.4608433734939759,0.5258620689655172,0.5639097744360902,0.19607843137254902,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
13,0.5066666666666667,0.78125,-0.02225057216147451,0.2829861111111111,0.4982638888888889,0.44171779141104295,0.5435540069686411,0.2669172932330827,0.5032679738562091,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
14,0.5034013605442177,0.765625,-0.07497865654689731,0.2795138888888889,0.4861111111111111,0.45962732919254656,0.5285714285714286,0.2744360902255639,0.477124183006536,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
15,0.5246636771300448,0.7743055555555556,-0.023465544064337058,0.28125,0.4930555555555556,0.5061728395061729,0.5352112676056338,0.30451127819548873,0.4869281045751634,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
16,0.48643006263048016,0.8315972222222222,0.09093046893528957,0.6041666666666666,0.22743055555555555,0.46839080459770116,0.5343511450381679,0.6090225563909775,0.2222222222222222,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
17,0.5362318840579711,0.8385416666666666,-0.1297589524807172,0.3454861111111111,0.4930555555555556,0.507537688442211,0.5563380281690141,0.37218045112781956,0.5098039215686274,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
18,0.47719298245614034,0.4947916666666667,0.012706414855443363,0.3055555555555556,0.1892361111111111,0.4318181818181818,0.5504587155963303,0.2781954887218045,0.19281045751633988,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
19,0.5285087719298246,0.7916666666666666,-0.12543166226089109,0.3263888888888889,0.4652777777777778,0.48936170212765956,0.5559701492537313,0.3383458646616541,0.4803921568627451,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
20,0.47333333333333333,0.78125,0.13211939683015955,0.5277777777777778,0.2534722222222222,0.4473684210526316,0.5273972602739726,0.5112781954887218,0.24509803921568626,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
21,0.4856512141280353,0.7864583333333334,0.047225000800888636,0.578125,0.20833333333333334,0.4624624624624625,0.55,0.5789473684210527,0.20588235294117646,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
22,0.5363321799307958,0.5017361111111112,0.08981598348600438,0.2916666666666667,0.21006944444444445,0.48214285714285715,0.6115702479338843,0.3007518796992481,0.23202614379084968,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
23,0.532150776053215,0.7829861111111112,-0.07705192445555809,0.2916666666666667,0.4913194444444444,0.4880952380952381,0.558303886925795,0.30451127819548873,0.5098039215686274,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
24,0.5043668122270742,0.7951388888888888,0.24382954264519957,0.609375,0.1857638888888889,0.48148148148148145,0.5794392523364486,0.6278195488721805,0.19607843137254902,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
25,0.485838779956427,0.796875,0.09610584109179364,0.5625,0.234375,0.46296296296296297,0.5407407407407407,0.5601503759398496,0.23202614379084968,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
26,0.5295404814004376,0.7934027777777778,0.056183661042194855,0.3107638888888889,0.4826388888888889,0.4860335195530726,0.5575539568345323,0.32706766917293234,0.5032679738562091,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
27,0.5374732334047109,0.8107638888888888,0.07407750332656061,0.3246527777777778,0.4861111111111111,0.4919786096256685,0.5678571428571428,0.3458646616541353,0.5130718954248366,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
28,0.49019607843137253,0.796875,0.08014226070182946,0.6076388888888888,0.1892361111111111,0.47714285714285715,0.5321100917431193,0.6240601503759399,0.1830065359477124,0.5416666666666666,1.0,-0.011011575781394847,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.375,1.0,-0.02962992883718177,1.0,0.0,0.375,0,1.0,0.0
29,0.46804123711340206,0.8420138888888888,0.10561777670940754,0.6145833333333334,0.22743055555555555,0.4491525423728814,0.5190839694656488,0.5939849624060151,0.21568627450980393,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
30,0.5402061855670103,0.8420138888888888,-0.05146867652125125,0.2916666666666667,0.5503472222222222,0.5,0.5615141955835962,0.3082706766917293,0.5784313725490197,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
31,0.5140388768898488,0.8038194444444444,-0.01701089391410853,0.2986111111111111,0.5052083333333334,0.46511627906976744,0.5429553264604811,0.2932330827067669,0.5130718954248366,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
32,0.5102880658436214,0.84375,-0.11836075287744986,0.3420138888888889,0.5017361111111112,0.4720812182741117,0.5363321799307958,0.3383458646616541,0.5032679738562091,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
33,0.5189309576837416,0.7795138888888888,-0.10360374359146735,0.2673611111111111,0.5121527777777778,0.4805194805194805,0.5389830508474577,0.2706766917293233,0.5196078431372549,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
34,0.4506578947368421,0.5277777777777778,-0.0841341890626053,0.3177083333333333,0.21006944444444445,0.4371584699453552,0.47107438016528924,0.29699248120300753,0.18627450980392157,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
35,0.5425531914893617,0.4895833333333333,0.11543655599886311,0.2795138888888889,0.21006944444444445,0.5403726708074534,0.5454545454545454,0.31954887218045114,0.21241830065359477,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
36,0.49770642201834864,0.7569444444444444,-0.09077509050912187,0.2708333333333333,0.4861111111111111,0.46794871794871795,0.5142857142857142,0.2631578947368421,0.47058823529411764,0.4583333333333333,1.0,0.011011575781394847,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.625,1.0,0.02962992883718177,0.0,1.0,0,0.625,0.0,1.0
