Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.4824120603015075,0.6909722222222222,-0.06420900419180413,0.4114583333333333,0.2795138888888889,0.45569620253164556,0.5217391304347826,0.40074906367041196,0.2631578947368421,0.4782608695652174,0.9583333333333334,0.004547460643384693,0.0,0.9583333333333334,0,0.4782608695652174,0.0,1.0,0.48936170212765956,0.9791666666666666,-0.05183621081665517,0.0,0.9791666666666666,0,0.48936170212765956,0.0,1.0
1,0.5391498881431768,0.7760416666666666,0.13611535683356907,0.19444444444444445,0.5815972222222222,0.5089285714285714,0.5492537313432836,0.21348314606741572,0.5953947368421053,0.4583333333333333,1.0,0.001530517176062334,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.4791666666666667,1.0,-0.06041030716974631,0.0,1.0,0,0.4791666666666667,0.0,1.0
2,0.5317647058823529,0.7378472222222222,-0.005249045277933067,0.1701388888888889,0.5677083333333334,0.5306122448979592,0.5321100917431193,0.19101123595505617,0.5592105263157895,0.4583333333333333,1.0,0.001530517176062334,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.4791666666666667,1.0,-0.06041030716974631,0.0,1.0,0,0.4791666666666667,0.0,1.0
3,0.5364705882352941,0.7378472222222222,0.054865784093872196,0.24131944444444445,0.4965277777777778,0.5179856115107914,0.5454545454545454,0.26591760299625467,0.506578947368421,0.4583333333333333,1.0,0.001530517176062334,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.4791666666666667,1.0,-0.06041030716974631,0.0,1.0,0,0.4791666666666667,0.0,1.0
4,0.5180995475113123,0.7673611111111112,0.038512940813208,0.1996527777777778,0.5677083333333334,0.46956521739130436,0.5351681957186545,0.19850187265917604,0.569078947368421,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
5,0.5709219858156028,0.4895833333333333,0.07277717534310127,0.25,0.23958333333333334,0.5486111111111112,0.5942028985507246,0.2883895131086142,0.26644736842105265,0.5416666666666666,1.0,-0.001530517176062334,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.5208333333333334,1.0,0.06041030716974631,1.0,0.0,0.5208333333333334,0,1.0,0.0
6,0.47098214285714285,0.7777777777777778,-0.020423457598741576,0.4913194444444444,0.2864583333333333,0.4664310954063604,0.47878787878787876,0.48314606741573035,0.2532894736842105,0.5416666666666666,1.0,-0.001530517176062334,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.5208333333333334,1.0,0.06041030716974631,1.0,0.0,0.5208333333333334,0,1.0,0.0
7,0.5044444444444445,0.78125,0.010919620424415896,0.5052083333333334,0.2760416666666667,0.46735395189003437,0.5723270440251572,0.49812734082397003,0.29605263157894735,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
8,0.5435540069686411,0.4982638888888889,-0.04760362686018393,0.20833333333333334,0.2899305555555556,0.55,0.5389221556886228,0.2397003745318352,0.2894736842105263,0.4583333333333333,1.0,0.001530517176062334,0.0,1.0,0,0.4583333333333333,0.0,1.0,0.4791666666666667,1.0,-0.06041030716974631,0.0,1.0,0,0.4791666666666667,0.0,1.0
9,0.5452586206896551,0.8055555555555556,0.18697759361896132,0.22395833333333334,0.5815972222222222,0.5038759689922481,0.5611940298507463,0.24344569288389514,0.6118421052631579,0.5416666666666666,1.0,-0.001530517176062334,1.0,0.0,0.5416666666666666,0,1.0,0.0,0.5208333333333334,1.0,0.06041030716974631,1.0,0.0,0.5208333333333334,0,1.0,0.0
