Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5199063231850117,0.7413194444444444,-0.0631692006373632,0.4965277777777778,0.24479166666666666,0.506993006993007,0.5460992907801419,0.5179856115107914,0.25510204081632654,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
1,0.5434782608695652,0.4791666666666667,-0.007335368709308459,0.2065972222222222,0.2725694444444444,0.5126050420168067,0.5668789808917197,0.2158273381294964,0.29591836734693877,0.4166666666666667,1.0,-0.029638893197912877,0.0,1.0,0,0.4166666666666667,0.0,1.0,0.6875,1.0,0.023705389505301103,0.0,1.0,0,0.6875,0.0,1.0
2,0.5277777777777778,0.75,0.012790037270996753,0.1996527777777778,0.5503472222222222,0.5043478260869565,0.5362776025236593,0.20863309352517986,0.5714285714285714,0.4166666666666667,1.0,-0.029638893197912877,0.0,1.0,0,0.4166666666666667,0.0,1.0,0.6875,1.0,0.023705389505301103,0.0,1.0,0,0.6875,0.0,1.0
3,0.49448123620309054,0.7864583333333334,0.05175755447875835,0.2361111111111111,0.5503472222222222,0.4411764705882353,0.5173501577287066,0.21223021582733814,0.5510204081632653,0.4166666666666667,1.0,-0.029638893197912877,0.0,1.0,0,0.4166666666666667,0.0,1.0,0.6875,1.0,0.023705389505301103,0.0,1.0,0,0.6875,0.0,1.0
4,0.4786516853932584,0.7725694444444444,0.09889125765308959,0.21875,0.5538194444444444,0.4444444444444444,0.49216300940438873,0.19784172661870503,0.5272108843537415,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
5,0.5099337748344371,0.5243055555555556,0.01359621982950683,0.24131944444444445,0.2829861111111111,0.4748201438848921,0.5398773006134969,0.23381294964028776,0.29591836734693877,0.5833333333333334,1.0,0.029638893197912877,1.0,0.0,0.5833333333333334,0,1.0,0.0,0.3125,1.0,-0.023705389505301103,1.0,0.0,0.3125,0,1.0,0.0
6,0.5100222717149221,0.7795138888888888,-0.0007811641805622466,0.5034722222222222,0.2760416666666667,0.5103448275862069,0.5094339622641509,0.5287769784172662,0.2755102040816326,0.4166666666666667,1.0,-0.029638893197912877,0.0,1.0,0,0.4166666666666667,0.0,1.0,0.6875,1.0,0.023705389505301103,0.0,1.0,0,0.6875,0.0,1.0
7,0.49435665914221216,0.7690972222222222,0.0042298340824008865,0.2065972222222222,0.5625,0.44537815126050423,0.5123456790123457,0.18705035971223022,0.5578231292517006,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
8,0.48788927335640137,0.5017361111111112,-0.004873524935780268,0.22395833333333334,0.2777777777777778,0.4263565891472868,0.5375,0.1906474820143885,0.2857142857142857,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
9,0.47474747474747475,0.515625,-0.12286648405335121,0.2378472222222222,0.2777777777777778,0.45255474452554745,0.49375,0.22302158273381295,0.2653061224489796,0.5833333333333334,1.0,0.029638893197912877,1.0,0.0,0.5833333333333334,0,1.0,0.0,0.3125,1.0,-0.023705389505301103,1.0,0.0,0.3125,0,1.0,0.0
