Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.49406175771971494,0.7309027777777778,-0.02049663238877649,0.4652777777777778,0.265625,0.47761194029850745,0.5228758169934641,0.4601449275362319,0.2651006711409396,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
1,0.46875,0.5,-0.06969968471521645,0.2986111111111111,0.2013888888888889,0.45930232558139533,0.4827586206896552,0.286231884057971,0.18791946308724833,0.3958333333333333,1.0,-0.012595858541531023,1.0,0.0,0.3958333333333333,0,1.0,0.0,0.4583333333333333,1.0,-0.03624833715955001,1.0,0.0,0.4583333333333333,0,1.0,0.0
2,0.4846335697399527,0.734375,0.020100570479812944,0.5364583333333334,0.19791666666666666,0.46601941747572817,0.5350877192982456,0.5181159420289855,0.20134228187919462,0.6041666666666666,1.0,0.012595858541531023,0.0,1.0,0,0.6041666666666666,0.0,1.0,0.5833333333333334,1.0,0.03624833715955001,0.0,1.0,0,0.5833333333333334,0.0,1.0
3,0.528604118993135,0.7586805555555556,0.11964334416650435,0.2743055555555556,0.484375,0.5189873417721519,0.5340501792114696,0.29347826086956524,0.5,0.3958333333333333,1.0,-0.012595858541531023,1.0,0.0,0.3958333333333333,0,1.0,0.0,0.4583333333333333,1.0,-0.03624833715955001,1.0,0.0,0.4583333333333333,0,1.0,0.0
4,0.5043290043290043,0.8020833333333334,0.1073496420303587,0.5694444444444444,0.2326388888888889,0.4969512195121951,0.5223880597014925,0.5833333333333334,0.2348993288590604,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
5,0.5081967213114754,0.5295138888888888,0.03250086097316528,0.2864583333333333,0.24305555555555555,0.509090909090909,0.5071428571428571,0.30434782608695654,0.2348993288590604,0.3958333333333333,1.0,-0.012595858541531023,1.0,0.0,0.3958333333333333,0,1.0,0.0,0.4583333333333333,1.0,-0.03624833715955001,1.0,0.0,0.4583333333333333,0,1.0,0.0
6,0.5133333333333333,0.78125,-0.009422479490584675,0.5590277777777778,0.2222222222222222,0.5031055900621118,0.5390625,0.5833333333333334,0.23154362416107382,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
7,0.46503496503496505,0.4965277777777778,-0.007536455928719035,0.2725694444444444,0.22395833333333334,0.4840764331210191,0.4418604651162791,0.26811594202898553,0.1912751677852349,0.3958333333333333,1.0,-0.012595858541531023,1.0,0.0,0.3958333333333333,0,1.0,0.0,0.4583333333333333,1.0,-0.03624833715955001,1.0,0.0,0.4583333333333333,0,1.0,0.0
8,0.4953051643192488,0.7395833333333334,-0.052550274431230726,0.5746527777777778,0.16493055555555555,0.48338368580060426,0.5368421052631579,0.5797101449275363,0.1644295302013423,0.6041666666666666,1.0,0.012595858541531023,0.0,1.0,0,0.6041666666666666,0.0,1.0,0.5833333333333334,1.0,0.03624833715955001,0.0,1.0,0,0.5833333333333334,0.0,1.0
9,0.47415730337078654,0.7725694444444444,-0.12616688050779817,0.2916666666666667,0.4809027777777778,0.42857142857142855,0.5018050541516246,0.2572463768115942,0.46308724832214765,0.3958333333333333,1.0,-0.012595858541531023,1.0,0.0,0.3958333333333333,0,1.0,0.0,0.4583333333333333,1.0,-0.03624833715955001,1.0,0.0,0.4583333333333333,0,1.0,0.0
