Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.48704663212435234,0.6701388888888888,-0.037426679984330136,0.46875,0.2013888888888889,0.4888888888888889,0.4827586206896552,0.45774647887323944,0.1951219512195122,0.625,1.0,0.006025551118607043,0.0,1.0,0,0.625,0.0,1.0,0.625,1.0,0.007930421658664569,0.0,1.0,0,0.625,0.0,1.0
1,0.5296803652968036,0.7604166666666666,0.1741448247920851,0.2829861111111111,0.4774305555555556,0.5644171779141104,0.509090909090909,0.31338028169014087,0.4843205574912892,0.375,1.0,-0.006025551118607043,1.0,0.0,0.375,0,1.0,0.0,0.375,1.0,-0.007930421658664569,1.0,0.0,0.375,0,1.0,0.0
2,0.49782608695652175,0.7986111111111112,0.009224694457513496,0.5711805555555556,0.22743055555555555,0.49544072948328266,0.5038167938931297,0.5633802816901409,0.2229965156794425,0.375,1.0,-0.006025551118607043,1.0,0.0,0.375,0,1.0,0.0,0.375,1.0,-0.007930421658664569,1.0,0.0,0.375,0,1.0,0.0
3,0.5117924528301887,0.7361111111111112,-0.06475120773329149,0.5104166666666666,0.22569444444444445,0.4965986394557823,0.5461538461538461,0.5035211267605634,0.24041811846689895,0.375,1.0,-0.006025551118607043,1.0,0.0,0.375,0,1.0,0.0,0.375,1.0,-0.007930421658664569,1.0,0.0,0.375,0,1.0,0.0
4,0.5,0.7395833333333334,-0.026921754653878475,0.5381944444444444,0.2013888888888889,0.5129032258064516,0.46551724137931033,0.545774647887324,0.18466898954703834,0.375,1.0,-0.006025551118607043,1.0,0.0,0.375,0,1.0,0.0,0.375,1.0,-0.007930421658664569,1.0,0.0,0.375,0,1.0,0.0
5,0.5055432372505543,0.7829861111111112,-0.01912618162954317,0.5225694444444444,0.2604166666666667,0.5116279069767442,0.49333333333333335,0.5352112676056338,0.25435540069686413,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
6,0.4963235294117647,0.4722222222222222,0.08150157666477849,0.24479166666666666,0.22743055555555555,0.5035460992907801,0.48854961832061067,0.24647887323943662,0.2229965156794425,0.625,1.0,0.006025551118607043,0.0,1.0,0,0.625,0.0,1.0,0.625,1.0,0.007930421658664569,0.0,1.0,0,0.625,0.0,1.0
7,0.536036036036036,0.7708333333333334,0.1072017236395386,0.2604166666666667,0.5104166666666666,0.5666666666666667,0.5204081632653061,0.29577464788732394,0.5226480836236934,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
8,0.5147058823529411,0.4722222222222222,0.04137812627707199,0.2552083333333333,0.2170138888888889,0.4965986394557823,0.536,0.2535211267605634,0.2264808362369338,0.375,1.0,-0.006025551118607043,1.0,0.0,0.375,0,1.0,0.0,0.375,1.0,-0.007930421658664569,1.0,0.0,0.375,0,1.0,0.0
9,0.4817204301075269,0.8072916666666666,-0.053406920965003275,0.5729166666666666,0.234375,0.4909090909090909,0.45925925925925926,0.5563380281690141,0.21602787456445993,0.375,1.0,-0.006025551118607043,1.0,0.0,0.375,0,1.0,0.0,0.375,1.0,-0.007930421658664569,1.0,0.0,0.375,0,1.0,0.0
